48.1897	45	30	0	1	12	13	24	25	36	37
48.1897	45	90	2	3	14	15	26	27	38	39
48.1897	45	150	4	5	16	17	28	29	40	41
48.1897	45	210	6	7	18	19	30	31	42	43
48.1897	45	270	8	9	20	21	32	33	44	45
48.1897	45	330	10	11	22	23	34	35	46	47
48.1897	135	30	48	49	60	61	72	73	84	85
48.1897	135	90	50	51	62	63	74	75	86	87
48.1897	135	150	52	53	64	65	76	77	88	89
48.1897	135	210	54	55	66	67	78	79	90	91
48.1897	135	270	56	57	68	69	80	81	92	93
48.1897	135	330	58	59	70	71	82	83	94	95
48.1897	225	30	96	97	108	109	120	121	132	133
48.1897	225	90	98	99	110	111	122	123	134	135
48.1897	225	150	100	101	112	113	124	125	136	137
48.1897	225	210	102	103	114	115	126	127	138	139
48.1897	225	270	104	105	116	117	128	129	140	141
48.1897	225	330	106	107	118	119	130	131	142	143
48.1897	315	30	144	145	156	157	168	169	180	181
48.1897	315	90	146	147	158	159	170	171	182	183
48.1897	315	150	148	149	160	161	172	173	184	185
48.1897	315	210	150	151	162	163	174	175	186	187
48.1897	315	270	152	153	164	165	176	177	188	189
48.1897	315	330	154	155	166	167	178	179	190	191
90	0	30	192	193	204	205	216	217	228	229
90	0	90	194	195	206	207	218	219	230	231
90	0	150	196	197	208	209	220	221	232	233
90	0	210	198	199	210	211	222	223	234	235
90	0	270	200	201	212	213	224	225	236	237
90	0	330	202	203	214	215	226	227	238	239
90	90	30	240	241	252	253	264	265	276	277
90	90	90	242	243	254	255	266	267	278	279
90	90	150	244	245	256	257	268	269	280	281
90	90	210	246	247	258	259	270	271	282	283
90	90	270	248	249	260	261	272	273	284	285
90	90	330	250	251	262	263	274	275	286	287
90	180	30	288	289	300	301	312	313	324	325
90	180	90	290	291	302	303	314	315	326	327
90	180	150	292	293	304	305	316	317	328	329
90	180	210	294	295	306	307	318	319	330	331
90	180	270	296	297	308	309	320	321	332	333
90	180	330	298	299	310	311	322	323	334	335
90	270	30	336	337	348	349	360	361	372	373
90	270	90	338	339	350	351	362	363	374	375
90	270	150	340	341	352	353	364	365	376	377
90	270	210	342	343	354	355	366	367	378	379
90	270	270	344	345	356	357	368	369	380	381
90	270	330	346	347	358	359	370	371	382	383
131.81	45	30	384	385	396	397	408	409	420	421
131.81	45	90	386	387	398	399	410	411	422	423
131.81	45	150	388	389	400	401	412	413	424	425
131.81	45	210	390	391	402	403	414	415	426	427
131.81	45	270	392	393	404	405	416	417	428	429
131.81	45	330	394	395	406	407	418	419	430	431
131.81	135	30	432	433	444	445	456	457	468	469
131.81	135	90	434	435	446	447	458	459	470	471
131.81	135	150	436	437	448	449	460	461	472	473
131.81	135	210	438	439	450	451	462	463	474	475
131.81	135	270	440	441	452	453	464	465	476	477
131.81	135	330	442	443	454	455	466	467	478	479
131.81	225	30	480	481	492	493	504	505	516	517
131.81	225	90	482	483	494	495	506	507	518	519
131.81	225	150	484	485	496	497	508	509	520	521
131.81	225	210	486	487	498	499	510	511	522	523
131.81	225	270	488	489	500	501	512	513	524	525
131.81	225	330	490	491	502	503	514	515	526	527
131.81	315	30	528	529	540	541	552	553	564	565
131.81	315	90	530	531	542	543	554	555	566	567
131.81	315	150	532	533	544	545	556	557	568	569
131.81	315	210	534	535	546	547	558	559	570	571
131.81	315	270	536	537	548	549	560	561	572	573
131.81	315	330	538	539	550	551	562	563	574	575
